username,rating,text,date,company,city
"{'name': 'kushal jindal', 'link': 'https://www.google.com/maps/contrib/100615168725268355550?hl=en-US', 'contributor_id': '100615168725268355550', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWor5hj28e2lZqM7ta39Nppj2d4yG_bEPYSlyoZc_pXdGDdefbqCw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 80, 'photos': 84}",3,Your experience with this company depends on manager and type of project you get there. Follow rules and regulations just to show that these are being followed to higher management.Work environment is good but involves lots of politics there. I wish you all the best.,6 years ago,Netsmartz,Chandigarh
"{'name': 'Somanshu Dhingra', 'link': 'https://www.google.com/maps/contrib/113774230510403645564?hl=en-US', 'contributor_id': '113774230510403645564', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVqM4hSRDQOivFW4VvrabdMI1h-LcCjAdfggWwtv5ol6tZZu42f=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 0}",4,This company is very fine than other companies in Tricity. They have very good project management system .  Friendly environment. Task are assigned according to you tech stack + you can enhance your skill if you have no project at some time. Overall a nice company.,5 years ago,Netsmartz,Chandigarh
"{'name': 'Jeeny Rai', 'link': 'https://www.google.com/maps/contrib/113714565685536005718?hl=en-US', 'contributor_id': '113714565685536005718', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXFw_o6fw7YVWElLentqjawOTm1iEYttpz3JJX4ODEFRTP1mG3l=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5,"A great company providing work life balance
I love being part of Kays Harbor where leaders not only lead by example but are also supportive, encouraging & truly care about employees. Provides room to grow professionally. They make you feel more like family than an employee. I must say that the company is employee focused with major potential growth.
I’m proud to be part of a company that helps extend career growth without disturbing work life balance.",2 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Sagnik Ghoshal', 'link': 'https://www.google.com/maps/contrib/109474794739900666768?hl=en-US', 'contributor_id': '109474794739900666768', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXOsc4BlxIEfa-qaQHsl5lG_9xS2ci_-RDScuo_wFNgZe3bosIu=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 0}",5,"I am a member of the Kays Harbor team for the last three years and can truly say it is one of the best work places. Especially for individuals who seek growth opportunities as well as want to strike a work-life balance.  Kays Harbor strives to provide new opportunities and challenges for the employees and provides immense support and motivation to help them strive for success.

It has been a wonderful experience working with Kays Harbor..",9 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Abhishek Katoch', 'link': 'https://www.google.com/maps/contrib/105834289120340739050?hl=en-US', 'contributor_id': '105834289120340739050', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXxaRXO1Ce2sT4aeIhcUGPReIZqLm5yB4CFX-uDio4sRStWuF2v=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5,"Kays Harbor is the company, who actually thinks about their employees, understands employee’s importance. It is the company where everyone's ideas are welcomed. In this company everyone gets opportunity to learn new things. Work environment is very comfortable and friendly with all facilities.

I have learned a lot from here. Have a great environment to work at. Co-workers are very nice, polite and decent and very helpful. It is a good company to start the career. I am very much thankful to this company as they give me an opportunity to work here.",9 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Elisa West', 'link': 'https://www.google.com/maps/contrib/113765105791309110210?hl=en-US', 'contributor_id': '113765105791309110210', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU3lHwU1tRafQnLxquO-dtejIeIGfHU-87pQu-fBjE5rp5eqaE=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5,"What an incredible standard Satya and his entire Kays Harbor team hold themselves to. Not only skillful in a technical sense, not only efficient, not only thoughtful, but just lovely people to work with. They truly hit the ground running. Our Project Manager Manish was able to instantly understand our goals and timeline and easily communicate what would be necessary from everyone to achieve our targets. His clarity and speed in creating excellent communication across disparate tech understandings and time zones was awesome. Our developer Pradeep was able to generate fixes so quickly and expertly, we were rapidly able to move out of repair mode to request complex improvements we'd been considering for years. Pradeep managed to implement new features like it was all incredibly simple, and took independent leaps in logic that improved on the implementation our requests, adding elegance in design and simplicity of use. Both Manish and Pradeep were intuitive and generous win their abilities, treating our software and team like it was their own business and not simply a contract. The entire Kays Harbor Team is imaginative, collaborative, wildly efficient, and just made for fantastic co-workers. Highest possible recommendation.",a year ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Rahul Kumar', 'link': 'https://www.google.com/maps/contrib/117645884143331814029?hl=en-US', 'contributor_id': '117645884143331814029', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXfZ4hf5Br8jBfKPx1PiRZMw5AkO8mbEfq4UxjZhvhT8R_9gAs1=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5,"Awesome work experience with Kays Harbor
I have been worked with all type of industry but the culture I have seen here is really Nice.
The efforts which management are putting into system, in my career I haven't seen anyone are doing.
As compare with these size of companies, what management are doing for their employees engagement, employee french benifits, employee recreation activities etc no one can do",3 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'manoj sharma', 'link': 'https://www.google.com/maps/contrib/113484003945143624967?hl=en-US', 'contributor_id': '113484003945143624967', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLzA8qkPeWW7nwjSwhZMGq40tckRzZwbklS7hNAtPF3RoDLNQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 12}",5,"Kays Harbor is one of the IT company, which is growing incredibly over the period of time. I am working here since last three years and I have seen.
I found awesome environment here. Management understands you, gives chances to learn new things. The culture of organization is tremendous.",9 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Shalini Sharma', 'link': 'https://www.google.com/maps/contrib/115887358715515093901?hl=en-US', 'contributor_id': '115887358715515093901', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXasld4I60xb2AM9uc2pzfp9Mhb-WMOl_aJhhI_v-6gxmt5vbuCHA=s120-c-rp-mo-br100', 'reviews': 10, 'photos': 6}",5,"Kays Harbor is an awesome place because of 3 reasons - wonderful MANAGEMENT, amazing PEOPLE and above all a wow CULTURE. There are lot of growth opportunities and management lays emphasis on building careers. Been working with Kays Harbor since more than 3.5 years and the experience is fantastic. Long way to Go !!",8 years ago,Kays Harbor Technologies,Chandigarh
"{'name': 'Akshay Jamwal', 'link': 'https://www.google.com/maps/contrib/108597573264667589039?hl=en-US', 'contributor_id': '108597573264667589039', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKh7XHzlEniJWu-njAgZbtvjrDIqlnWALBV2z6R-pqDForbUA=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5,"An awesome experience so far with Kays Harbor Technologies. The best thing of this organization is the culture, opportunities to learn and adapt since we are all the part of ever changing dynamic field i.e IT. If you are tech-enthusiast and has a passion for learning various technologies, this is the place where you belong. Lucky to be a part of this organization.",9 years ago,Kays Harbor Technologies,Chandigarh
